N,P,K,temperature,humidity,ph,rainfall,label
110,39,18,24.547953,75.397527,7.76626,63.880799,cotton
133,47,24,24.402289,79.19732,7.231325,90.802236,cotton
101,58,18,25.668914,81.381033,6.652144,78.595958,cotton
107,42,24,22.046129,84.629783,6.144632,86.007587,cotton
100,41,22,22.420475,84.557947,7.318802,93.465956,cotton
125,39,21,25.031496,82.212766,7.954629,95.019132,cotton
131,38,19,23.86814,75.683397,6.814342,90.454718,cotton
110,39,25,22.606121,77.34264,7.208795,75.136172,cotton
127,37,18,24.876637,76.300504,7.041066,91.922347,cotton
133,50,25,25.7218,81.196662,7.569455,99.931008,cotton
103,42,17,24.294702,84.615276,6.527542,81.059023,cotton
132,41,22,24.291449,81.024534,7.810866,90.416946,cotton
108,46,17,24.3018,84.87669,6.932215,65.024787,cotton
122,48,16,24.654258,75.635071,6.307586,61.829801,cotton
111,53,19,23.96436,78.027631,6.419537,84.631489,cotton
111,41,18,23.643284,78.125867,6.105398,80.961573,cotton
122,40,17,24.964408,81.316776,6.854559,80.039958,cotton
113,38,25,22.000851,79.47271,7.388266,90.422242,cotton
131,52,16,23.657241,84.476015,6.486068,88.544791,cotton
113,37,20,25.033002,79.043687,7.393441,97.10087,cotton
125,60,17,24.143862,84.515913,6.785724,80.36147,cotton
107,51,22,24.865608,78.220808,5.983076,79.568663,cotton
118,45,23,23.370444,77.431989,7.977651,71.678707,cotton
108,36,19,22.782496,77.51235,7.238567,64.614442,cotton
139,35,15,25.248679,83.463015,5.898293,86.555178,cotton
131,49,22,25.498482,79.975158,7.306919,67.059619,cotton
102,46,19,22.770764,82.599331,6.631005,81.495434,cotton
105,60,23,23.533714,77.217056,6.207652,87.540049,cotton
115,48,16,25.543597,84.092298,7.175935,88.942455,cotton
39,138,203,21.193393,82.330983,6.399434,74.628349,grapes
8,136,201,41.65603,82.221182,5.609256,74.196648,grapes
37,124,195,18.706791,83.479529,6.209928,66.596449,grapes
24,140,205,12.087022,83.593987,5.932029,68.668134,grapes
13,132,203,23.601154,82.48337,6.423217,73.239018,grapes
5,126,197,12.800004,81.208764,6.417501,67.104394,grapes
30,120,200,38.060995,82.247296,6.234904,65.701482,grapes
23,142,197,39.065555,82.03813,6.000574,69.307729,grapes
26,135,203,33.783729,81.163143,5.685103,74.535573,grapes
7,126,203,16.762017,82.003356,5.66214,73.287128,grapes
32,139,198,35.893075,82.668507,6.358187,66.539466,grapes
9,141,202,21.012454,81.179319,6.119495,66.384483,grapes
20,142,196,10.898759,80.016394,6.207601,68.694204,grapes
32,129,201,16.362519,83.004716,6.487546,71.556655,grapes
3,134,199,20.283702,81.322357,5.817178,71.066112,grapes
38,138,204,25.111085,83.254476,6.32548,73.010268,grapes
14,131,198,33.464116,83.86743,5.562791,67.922043,grapes
20,122,204,11.797647,80.863254,6.48737,65.069625,grapes
40,126,201,11.363009,80.031,6.116983,71.182894,grapes
36,128,204,25.235423,80.687005,5.695793,67.038409,grapes
11,132,197,15.990507,81.239666,5.734317,74.401989,grapes
0,137,195,22.435902,80.186121,6.3295,65.397317,grapes
19,123,200,34.760861,81.035448,6.167014,65.7043,grapes
31,136,197,31.110473,83.34011,5.653776,71.430016,grapes
35,134,204,9.949929,82.55139,5.841138,66.008176,grapes
4,134,200,28.578288,80.95629,5.840256,73.342321,grapes
25,121,201,30.507348,82.717756,5.594241,70.082004,grapes
38,132,197,20.420948,81.54185,5.931102,66.930657,grapes
24,130,195,29.996772,81.541566,6.112306,67.125345,grapes
13,144,204,30.72804,82.426141,6.092242,68.381355,grapes
22,123,205,32.445778,83.885049,5.896343,68.739325,grapes
36,125,196,37.465668,80.659687,6.155261,66.838723,grapes
24,131,196,22.032962,83.743728,5.732454,65.344408,grapes
2,123,198,39.648519,82.210799,6.253035,70.399061,grapes
35,140,197,16.775573,82.752419,6.106191,66.762855,grapes
11,122,195,12.141907,83.568125,5.647202,69.63122,grapes
6,123,203,12.756796,81.624974,6.13031,66.778446,grapes
17,134,204,39.04072,80.183933,6.499605,73.88467,grapes
25,130,197,39.707722,82.685935,5.554832,74.915062,grapes
27,145,205,9.46796,82.293355,5.800243,66.027652,grapes
9,122,201,29.587484,80.919344,5.570291,68.064173,grapes
16,139,203,17.828037,80.960934,6.275641,65.847488,grapes
32,141,204,8.825675,82.897537,5.536646,67.235765,grapes
22,138,195,27.834871,83.51445,6.208197,73.028828,grapes
31,144,202,11.021054,80.555572,5.870601,68.239632,grapes
3,136,205,17.586294,80.848066,6.334771,71.406545,grapes
28,122,197,19.893639,82.733664,5.856575,69.662568,grapes
4,136,204,29.937076,81.777135,5.898944,65.522793,grapes
39,145,201,36.731266,80.589319,5.7756,72.242308,grapes
36,133,198,25.519397,83.983517,6.228645,69.172812,grapes
39,139,201,41.186649,81.017834,5.539981,68.688959,grapes
15,125,199,18.426994,80.556259,5.56923,69.757343,grapes
32,120,204,10.380048,83.445181,6.138959,67.391738,grapes
16,130,201,29.120338,82.790929,5.682395,68.850305,grapes
39,129,203,34.389225,83.183928,5.863997,71.030016,grapes
38,135,203,41.361063,82.79783,6.444373,69.921075,grapes
33,120,205,35.121583,82.268908,5.550832,69.715185,grapes
35,125,204,19.649177,80.152158,6.107742,73.695296,grapes
1,132,200,16.278528,82.942701,5.620746,66.574628,grapes
39,140,203,21.119036,80.633992,6.349876,69.277798,grapes
28,145,202,19.207771,82.904284,6.484323,66.831137,grapes
6,139,199,25.67385,81.621214,6.290998,74.109194,grapes
29,122,196,41.948657,81.155952,5.638328,73.06863,grapes
37,144,197,11.189943,80.80843,6.415556,66.342349,grapes
38,120,197,17.54383,82.947033,6.323723,73.770637,grapes
38,141,198,13.058097,80.28298,5.75701,70.756336,grapes
14,121,203,9.724458,83.747656,6.158689,74.464111,grapes
6,125,204,27.920049,82.932624,5.73354,69.920928,grapes
32,138,197,9.535586,80.731127,5.908724,69.441152,grapes
11,124,204,13.429886,80.06634,6.361141,71.40043,grapes
23,138,200,9.851243,80.226317,5.965379,68.428024,grapes
40,143,201,24.972561,82.728287,6.476758,66.700163,grapes
6,142,202,27.237083,82.945733,6.224543,70.425089,grapes
8,127,196,27.027661,83.170939,5.833302,70.95666,grapes
25,129,195,17.986678,81.177121,5.777271,72.371277,grapes
16,145,199,26.916248,80.768389,5.953966,69.309272,grapes
6,128,200,25.963084,82.578136,5.838748,70.317826,grapes
8,133,195,20.466578,80.97598,6.45608,71.298139,grapes
12,142,203,31.311598,82.56407,5.972851,65.010953,grapes
35,135,199,21.774667,80.549426,6.40072,69.396304,grapes
8,139,199,29.369477,81.539964,6.336427,66.134428,grapes
21,134,202,10.723025,80.021306,6.42542,65.298211,grapes
40,140,195,14.97847,80.499799,6.294396,71.634374,grapes
39,127,202,15.324665,81.67216,6.477768,71.60103,grapes
19,120,195,18.739322,81.121092,5.931538,73.55808,grapes
17,136,195,41.207336,81.61051,6.389783,65.902275,grapes
33,139,203,33.342145,82.510346,5.693287,70.680986,grapes
22,133,201,23.819957,80.122116,6.002996,67.273986,grapes
32,130,196,40.660123,81.24996,6.37296,74.030301,grapes
21,139,201,19.364255,83.36094,5.980599,67.150947,grapes
8,120,196,24.066794,82.663967,6.053663,69.818558,grapes
15,140,195,13.285043,83.541938,5.699453,65.80006,grapes
39,132,196,35.830891,83.325601,5.778594,73.679849,grapes
40,121,199,26.181597,81.038863,6.315586,66.059117,grapes
40,132,202,24.575584,80.706958,5.971813,69.706113,grapes
29,142,203,29.672291,83.71499,5.891196,66.484904,grapes
32,121,199,39.371026,81.253539,6.129813,74.081017,grapes
6,140,205,17.665584,82.929034,6.313086,69.867126,grapes
37,135,205,11.827682,80.282718,5.510925,74.102251,grapes
34,133,202,15.314135,80.097114,5.804799,74.821447,grapes
64,35,23,23.020383,61.89472,5.680361,63.038434,maize
84,57,25,22.535105,67.992575,6.48904,64.40866,maize
63,43,19,18.518168,55.531281,6.641906,90.988051,maize
87,35,25,21.445269,63.162155,6.178056,65.889512,maize
94,39,18,23.891146,57.487758,5.893093,102.830194,maize
78,48,22,23.089749,63.104596,5.588651,70.434736,maize
75,49,15,21.535741,71.50906,5.918264,102.485293,maize
60,46,22,24.893646,65.614188,6.625404,87.929808,maize
87,54,20,25.617074,63.471176,6.576418,108.830376,maize
98,44,21,25.771751,74.089114,6.524478,107.493192,maize
61,60,15,24.875028,68.742483,6.265564,91.260567,maize
86,55,21,21.541562,59.640242,6.803932,109.751538,maize
98,35,18,23.797461,74.829137,6.252798,91.763372,maize
76,57,18,18.980273,74.526008,6.092726,94.262494,maize
99,56,17,24.108592,73.131123,6.23433,71.075622,maize
60,44,23,24.794708,70.045567,5.72258,76.728601,maize
74,48,17,21.631628,60.277664,6.430616,69.218031,maize
89,60,17,25.375488,57.210256,5.983953,101.700431,maize
69,51,23,22.217382,72.854628,6.801639,106.621316,maize
96,46,22,20.58314,69.001286,6.499936,66.293904,maize
79,51,16,25.337977,68.49836,6.586245,96.463802,maize
75,56,18,19.398517,62.357506,5.696205,60.951975,maize
100,48,16,25.718958,67.221907,5.549902,74.514908,maize
71,54,16,22.6136,63.690706,5.749914,87.759539,maize
74,56,22,18.283622,66.659528,6.829199,80.975733,maize
74,58,18,20.037282,56.356068,6.727303,109.024141,maize
61,44,17,26.100184,71.574769,6.931757,102.266244,maize
80,43,16,23.558821,71.593514,6.657965,66.719955,maize
73,58,21,19.97216,57.682729,6.596061,60.651715,maize
61,38,20,18.478913,62.695039,5.970458,65.438354,maize
68,41,16,21.776893,57.808406,6.158831,102.086169,maize
93,41,17,25.621717,66.504155,6.047907,105.46547,maize
89,60,19,25.191924,66.69029,5.913665,78.066396,maize
76,44,17,20.416831,62.554248,5.855442,65.277985,maize
67,60,25,24.921622,66.786274,5.750255,109.216228,maize
83,45,21,18.833445,58.75082,5.716223,79.75329,maize
70,44,19,23.316891,73.454154,5.852607,94.297128,maize
62,52,16,22.275267,58.840159,6.967058,63.870206,maize
92,44,16,18.877514,65.768161,6.082974,94.761894,maize
66,54,21,25.190087,60.200169,5.919046,72.123756,maize
63,58,22,18.254054,55.282204,6.204748,63.723582,maize
70,47,17,24.612912,70.416244,6.600827,104.162615,maize
61,41,17,25.142061,65.261851,6.021902,76.68456,maize
66,53,19,23.093481,60.115938,6.03355,65.497307,maize
74,55,19,18.050337,62.89367,6.288868,84.236135,maize
77,57,21,24.932158,73.804353,6.550564,79.740787,maize
99,50,15,18.147101,71.094453,5.573286,88.077537,maize
90,49,21,24.840167,68.358457,6.472523,74.054749,maize
74,43,23,25.952633,61.890822,6.325235,99.579812,maize
83,58,23,19.742133,59.662631,6.381202,65.508614,maize
99,36,20,20.579819,65.345839,6.671086,78.346045,maize
81,49,20,18.041855,60.614943,5.513698,104.232162,maize
63,42,21,23.262376,72.331255,5.798424,67.102251,maize
99,38,21,22.883309,71.597224,6.352472,67.727773,maize
90,52,25,25.974824,69.363857,6.822587,103.223421,maize
68,40,19,26.14384,66.205699,6.655426,107.236137,maize
60,57,24,18.661162,61.553272,6.121294,75.032477,maize
71,52,18,25.107874,55.977328,5.79077,78.160777,maize
61,59,17,23.338446,59.245806,6.474443,105.008314,maize
63,43,17,19.288899,65.470508,6.807488,71.319531,maize
65,60,22,25.367684,72.520546,6.606984,107.912411,maize
74,39,23,22.626512,65.774729,6.780736,88.17251,maize
78,37,22,25.342171,63.31802,6.330554,74.52082,maize
92,60,23,18.667467,71.516474,5.721667,69.932933,maize
79,59,17,20.379997,63.7385,6.644205,108.505442,maize
91,55,15,18.093002,72.610242,6.376651,78.961595,maize
76,51,18,26.169859,71.962466,6.24704,79.849254,maize
87,48,25,18.653967,61.378797,6.65673,93.620392,maize
71,60,22,26.074701,59.371476,6.204802,85.756924,maize
90,57,24,18.928519,72.800861,6.15886,82.341629,maize
67,35,22,23.305468,63.24648,6.385684,108.7603,maize
60,54,19,18.748267,62.498785,6.41782,70.234016,maize
83,57,19,25.730444,70.747393,6.877869,98.737713,maize
78,58,15,25.009334,67.816568,6.528631,62.913595,maize
77,52,17,24.863749,65.742005,5.7148,75.822705,maize
88,38,15,25.082397,65.921958,6.455117,62.491908,maize
94,50,19,23.303553,73.625484,5.873242,97.590813,maize
77,36,23,24.714175,56.734265,6.648725,88.453619,maize
76,39,24,24.254745,55.647099,6.995844,64.238455,maize
87,60,23,20.273171,63.912819,6.439072,62.503519,maize
60,38,17,18.41933,64.235803,6.474477,76.413124,maize
94,54,17,23.391282,61.744272,5.871648,107.319814,maize
95,38,22,19.849394,61.245001,5.730617,100.768925,maize
84,44,21,21.869274,61.910449,5.85044,107.268193,maize
66,44,20,19.078147,69.022986,6.740001,80.725159,maize
63,35,16,22.02721,65.355499,6.272418,83.732801,maize
79,45,20,23.805462,59.24538,5.715209,89.962201,maize
72,60,25,18.525108,69.027623,5.773455,88.102344,maize
77,58,19,22.805603,56.507689,5.79165,101.595279,maize
86,36,24,26.549864,72.891873,5.787268,73.336361,maize
67,51,24,23.502979,61.320261,5.584171,64.777914,maize
62,48,20,21.701814,60.474705,6.708447,95.713885,maize
99,39,18,19.201294,68.30579,6.112751,87.850924,maize
96,54,22,25.701967,61.334504,6.960358,83.207113,maize
71,35,24,22.273736,59.521932,5.826427,67.967048,maize
86,37,16,20.517168,59.212355,5.561511,67.610137,maize
81,45,23,19.326661,68.034493,6.19236,84.229692,maize
75,53,18,20.688999,59.437534,6.864794,103.651438,maize
76,48,18,19.295634,69.634812,5.775978,83.210306,maize
73,45,21,24.605322,73.588685,6.636803,96.591953,maize
3,18,31,31.653334,48.206627,6.392314,91.097456,mango
26,24,34,31.27181,52.238102,6.811291,89.74409,mango
9,38,25,34.585615,50.340353,5.497947,100.306072,mango
20,30,27,27.810056,51.594455,4.749104,95.898986,mango
9,21,32,32.269353,53.560928,5.870116,95.940354,mango
18,20,26,31.665247,51.985946,5.435841,89.980243,mango
14,29,32,35.636273,48.970478,6.94252,97.51952,mango
33,31,34,31.329956,50.222876,5.421265,89.782162,mango
8,38,32,29.751508,46.737233,4.981817,91.405983,mango
15,36,27,27.789125,53.968867,5.64371,91.01153,mango
36,26,26,30.172941,51.08459,6.81463,95.234443,mango
2,24,34,28.894094,54.807502,6.472775,94.76323,mango
1,35,34,30.793757,46.695368,6.273398,92.213186,mango
23,24,32,28.121809,46.168886,5.63062,93.302474,mango
22,28,26,27.672562,45.41692,4.947683,92.849915,mango
29,35,28,28.347161,53.539031,6.967418,90.402604,mango
11,34,32,29.14305,49.409833,6.831707,97.551555,mango
22,17,26,28.698181,47.718757,4.754435,99.642454,mango
26,18,30,32.060972,51.084942,6.336235,96.598165,mango
24,33,35,29.263829,54.822579,5.342866,100.758623,mango
39,37,25,33.330248,45.611436,6.953247,98.28583,mango
31,36,29,33.936799,52.721703,6.460543,97.461192,mango
31,20,30,32.17752,54.013527,6.207496,91.887661,mango
40,16,35,31.893563,49.024501,6.484152,89.593715,mango
23,23,30,32.821411,47.455538,4.755274,90.891731,mango
22,18,33,30.412358,52.481006,6.621624,93.923759,mango
21,21,30,27.698193,51.415932,5.403908,100.77207,mango
19,38,26,31.484517,48.779263,4.525722,93.17222,mango
40,24,25,28.705952,50.440301,5.445008,95.894644,mango
39,16,27,35.53845,52.946419,4.934965,91.545604,mango
8,37,33,28.078027,54.964053,6.128168,97.453736,mango
29,34,26,33.880048,54.39416,6.273954,89.291476,mango
7,31,27,31.328637,47.593196,6.524114,94.673447,mango
28,23,28,30.018213,50.098318,5.676033,96.087451,mango
22,18,31,30.764552,47.937915,5.956027,90.385035,mango
22,38,31,31.533564,53.060093,5.821106,98.57025,mango
27,21,30,35.391546,52.488231,5.061082,91.228811,mango
26,35,31,33.446199,53.059805,5.339557,98.050894,mango
0,36,26,34.130722,51.257862,5.101206,96.38808,mango
7,28,35,30.020862,46.783938,4.669108,96.63721,mango
12,27,26,29.093823,45.566106,5.323072,96.2352,mango
2,36,31,30.902252,49.959555,5.731719,91.775226,mango
1,29,29,27.329614,49.303472,6.052026,93.531974,mango
0,17,30,35.474783,47.972305,6.279134,97.790725,mango
28,27,34,32.454653,50.696938,6.526654,95.048716,mango
14,18,35,31.091542,47.020584,4.791147,91.466643,mango
37,36,27,27.552974,47.908591,5.910635,90.403327,mango
8,33,29,29.980805,49.486133,6.442393,91.822716,mango
37,36,26,32.893002,52.61324,4.650536,94.491614,mango
28,37,28,32.134097,50.525591,6.09787,98.633337,mango
30,17,31,31.204782,54.499605,6.804437,94.629547,mango
36,25,33,27.983928,53.330189,5.548585,99.614657,mango
4,20,25,28.932702,47.94054,5.664587,99.983424,mango
40,16,35,34.164389,54.164823,4.95474,98.333511,mango
14,18,30,29.807472,52.137979,5.191265,95.746061,mango
26,37,30,35.399863,49.459626,6.166174,97.41054,mango
37,38,32,31.857449,45.531063,5.417341,91.558458,mango
3,28,33,30.337239,48.887048,5.75505,94.428505,mango
12,19,31,27.253734,52.663197,5.566704,91.873125,mango
11,27,30,27.696378,48.562249,6.394743,89.856465,mango
37,30,34,27.539075,53.635495,6.797779,99.354082,mango
23,23,27,34.724132,51.427178,5.161149,97.312581,mango
18,19,27,27.755187,52.346058,4.772386,94.112133,mango
30,28,30,31.866414,52.193316,5.064613,98.467686,mango
11,36,33,35.990097,52.227805,5.978634,95.371348,mango
18,17,31,31.745921,45.161279,5.667508,93.754416,mango
19,21,34,30.015926,53.192124,5.074273,97.728432,mango
20,19,35,34.177198,50.621616,6.113935,98.00688,mango
0,21,32,35.898556,54.259642,6.430139,92.197217,mango
25,22,25,33.561502,45.535566,5.977414,95.705259,mango
38,15,30,28.91862,48.139745,5.075505,97.013316,mango
12,37,30,31.097791,47.411967,4.546466,90.286243,mango
38,19,31,34.738239,49.088643,5.855119,90.650222,mango
18,26,31,32.611261,47.749165,5.418475,91.101908,mango
5,19,25,27.351106,54.439451,6.441328,96.277925,mango
38,15,27,33.746269,48.503876,6.777788,92.264392,mango
7,17,26,34.892267,48.756134,6.414527,91.630745,mango
36,19,32,27.107108,50.70881,4.94295,92.372389,mango
34,34,35,27.274332,47.168081,6.422711,95.257992,mango
31,29,26,28.223734,47.405191,5.024125,97.768323,mango
5,32,33,32.323622,52.589677,5.842764,93.367188,mango
34,38,31,35.377756,45.5811,6.454045,97.415864,mango
26,32,32,30.914715,49.929639,6.810186,90.140478,mango
2,38,33,32.386975,53.232824,4.691396,90.216332,mango
21,31,32,35.385987,51.426642,5.254532,90.296439,mango
9,29,34,29.384716,45.887447,5.727423,100.812466,mango
35,18,26,31.994905,50.848813,5.279389,97.387415,mango
16,35,31,32.27652,50.193688,5.316876,95.994871,mango
1,30,29,28.333333,51.395865,6.434198,91.672418,mango
5,16,31,35.960546,48.696778,4.555689,98.006442,mango
12,34,28,33.361401,45.022364,6.135269,98.815965,mango
12,31,26,35.787774,51.941903,5.395276,100.216062,mango
33,29,34,31.409488,49.217291,6.83298,92.997394,mango
11,36,31,27.920633,51.779659,6.475449,100.258567,mango
34,16,25,30.072026,50.960405,6.107296,92.096098,mango
15,27,28,33.803987,46.128661,4.507524,90.825492,mango
4,40,26,27.582589,48.569162,6.720042,95.844564,mango
2,40,27,29.7377,47.548852,5.954627,90.095869,mango
21,26,27,27.003155,47.675254,5.699587,95.851183,mango
39,24,31,33.556956,53.729798,4.757115,98.675276,mango
31,26,9,11.698946,93.256389,7.566166,103.200599,orange
30,7,15,33.234533,91.060539,7.825532,115.76599,orange
21,29,12,22.30319,92.15987,6.438669,117.36881,orange
11,14,5,11.503229,94.893318,6.946355,115.568378,orange
9,8,15,14.343205,94.357347,7.994465,110.222312,orange
5,18,14,33.105698,93.484475,7.434119,119.170911,orange
29,25,14,30.491838,90.458286,7.781989,113.33021,orange
33,12,15,30.25578,92.032728,6.052318,116.717312,orange
8,16,6,12.228162,90.264574,7.10665,108.416171,orange
15,14,8,10.010813,90.223992,6.220943,119.394106,orange
16,7,8,22.791968,90.609019,6.420457,116.508407,orange
0,12,7,20.184323,90.654585,6.96925,116.813097,orange
5,25,6,30.721199,94.01332,6.011302,106.811802,orange
6,8,11,24.355909,92.396517,6.600949,119.694658,orange
10,5,5,21.21307,91.353492,7.817846,112.983436,orange
1,17,6,10.786898,91.384119,6.819827,117.529345,orange
1,30,10,11.899257,91.346638,7.291406,103.577147,orange
0,23,15,22.566642,93.374889,7.598729,109.858575,orange
24,27,9,18.868832,93.246881,6.157135,119.393698,orange
36,11,13,17.340837,93.048972,7.191727,112.719428,orange
40,21,8,34.906653,92.878201,7.418762,102.190633,orange
40,22,6,24.536101,91.909972,6.488221,115.978799,orange
33,14,8,21.032001,92.964197,7.68442,110.682394,orange
4,23,5,22.675945,93.363487,7.477935,110.333266,orange
8,7,10,28.262049,91.983174,6.929216,105.213226,orange
0,25,14,19.335168,91.979789,6.361671,116.450422,orange
22,30,12,15.781442,92.510777,6.354007,119.035002,orange
37,6,13,26.030973,91.508193,7.511755,101.284774,orange
27,13,6,13.360506,91.356082,7.335158,111.226688,orange
7,16,9,18.879577,92.043045,7.813917,114.665951,orange
20,7,9,29.477417,91.578029,7.129137,111.17275,orange
26,27,10,28.069032,92.914873,6.079998,114.133942,orange
5,23,15,25.669011,92.046708,7.408939,112.54242,orange
0,18,14,29.771494,92.0072,7.207991,114.416179,orange
39,24,14,30.554726,90.903438,7.18926,106.071198,orange
13,23,6,23.961476,90.26408,7.365338,102.69587,orange
21,17,15,23.982896,91.547314,7.455991,118.49017,orange
33,12,8,25.260527,90.311537,6.822282,117.36953,orange
6,9,12,31.083689,90.143626,7.028746,109.689466,orange
19,7,10,14.78003,91.220621,6.11843,100.196176,orange
24,18,6,26.566083,94.452397,6.285313,116.379652,orange
9,11,8,24.859034,94.390005,6.559237,111.780373,orange
31,8,7,34.514651,93.638127,7.163246,103.568493,orange
22,17,5,24.121887,90.723516,6.945563,102.835632,orange
13,5,8,23.853404,90.105225,7.474711,103.923226,orange
16,8,9,24.602975,91.284087,7.60119,111.294812,orange
4,13,6,15.63211,94.259662,7.561143,101.47057,orange
32,18,13,13.837728,91.747805,6.044167,107.987322,orange
40,17,15,21.350934,90.949297,7.871063,107.08621,orange
9,10,10,22.355105,93.522119,6.010392,101.516459,orange
15,9,11,11.547857,94.14861,7.907956,108.828917,orange
37,18,12,10.270888,90.191477,7.401122,106.69552,orange
26,15,6,17.220345,94.787974,6.912033,108.005434,orange
13,22,5,19.667056,90.500967,7.76404,100.173796,orange
32,25,9,10.356096,93.75652,7.796034,101.145695,orange
19,7,9,27.255435,91.713694,6.969883,101.139435,orange
28,7,9,34.591785,92.132298,6.730758,115.565029,orange
24,30,11,32.39524,94.517685,6.601396,113.25373,orange
7,17,10,10.164313,91.22321,6.465913,106.362551,orange
18,23,8,21.491187,93.439497,6.413548,101.481989,orange
7,20,12,16.534604,94.7676,6.475275,110.04479,orange
20,23,11,31.852069,90.122203,6.407716,109.945506,orange
18,14,11,28.047995,90.006217,6.550814,117.13115,orange
34,11,10,31.750489,94.595512,7.362208,115.19893,orange
20,29,10,29.074127,93.271891,7.365492,100.789687,orange
37,24,13,19.143819,90.710375,7.854624,108.023079,orange
12,8,10,16.148203,91.444803,7.995849,107.428766,orange
34,10,14,34.052969,92.058117,6.725601,116.802085,orange
6,13,9,34.51424,90.561515,7.786725,118.327197,orange
27,30,5,32.717485,90.546083,7.656978,113.328978,orange
13,8,12,25.162966,92.54736,7.105905,114.31172,orange
6,7,7,27.681673,94.473169,7.199106,113.999515,orange
14,19,14,17.684088,94.358154,6.699165,108.063817,orange
25,21,11,32.237978,90.154068,6.460045,104.705225,orange
5,8,5,11.033679,92.227068,6.562595,112.771592,orange
20,20,10,11.866319,93.683946,6.976998,106.060149,orange
29,11,5,23.133388,91.946703,7.639788,104.422414,orange
1,15,9,29.983647,94.552397,7.533509,115.356032,orange
18,5,11,20.879474,90.937562,6.251587,102.455079,orange
14,22,9,17.249446,91.137728,6.543192,112.509052,orange
33,15,7,15.833887,91.682939,7.651225,109.757142,orange
4,6,7,23.010143,91.117642,6.70889,112.67383,orange
17,16,14,16.396243,92.181519,6.625539,102.944161,orange
12,20,10,24.451328,93.105277,6.528355,109.47111,orange
34,29,8,31.878592,91.152481,6.45064,105.343782,orange
39,28,10,31.349201,91.482476,7.181908,109.154982,orange
13,16,8,34.740049,93.12317,6.949839,100.196785,orange
31,25,12,18.051424,90.039696,7.016482,111.779389,orange
12,29,13,22.456169,91.527818,7.571254,118.00693,orange
26,11,11,13.703192,90.955894,7.609348,106.294488,orange
19,24,15,20.489545,93.724851,7.137137,111.839195,orange
39,21,9,13.208444,94.027694,6.354023,106.269616,orange
16,29,13,32.319444,93.678046,6.196908,117.623647,orange
36,29,13,20.681852,90.915105,7.829507,109.751393,orange
37,23,12,31.52676,90.506218,6.395258,113.11694,orange
39,9,15,25.354676,91.811832,7.992042,116.755594,orange
31,5,14,17.665454,91.698659,6.583412,110.685751,orange
18,12,8,12.59094,91.816688,6.206053,119.391672,orange
12,6,8,30.84835,92.867737,6.388617,107.414268,orange
20,8,12,25.299043,94.964199,7.260416,117.973342,orange
90,42,43,20.879744,82.002744,6.502985,202.935536,rice
78,35,44,26.543481,84.673536,7.072656,183.622266,rice
67,45,38,22.72791,82.170688,7.300411,260.887506,rice
61,52,41,24.976695,83.891805,6.880431,204.800185,rice
91,56,37,23.431916,80.568878,6.363472,269.503916,rice
69,46,41,23.641248,80.285979,5.01214,263.11033,rice
86,59,35,25.787206,82.11124,6.946636,243.512041,rice
99,54,37,21.143475,80.335029,5.59482,198.673094,rice
99,41,36,24.458021,82.748356,6.738652,182.561632,rice
76,47,42,20.083696,83.291147,5.739175,263.637218,rice
70,36,42,21.841069,80.728864,6.94621,202.383832,rice
93,58,38,20.615214,83.773456,6.9324,279.545172,rice
83,58,45,25.755286,83.518271,5.875346,245.66268,rice
72,40,38,20.41447,82.208026,7.592491,245.15113,rice
99,55,35,21.723831,80.23899,6.501698,277.962619,rice
71,46,40,20.280194,82.123542,7.236705,191.953574,rice
91,36,45,24.443455,82.454326,5.950648,267.976195,rice
74,54,38,25.655535,83.470211,7.120273,217.378858,rice
75,38,39,23.446768,84.793524,6.21511,283.933847,rice
95,52,36,26.229169,83.836258,5.54336,286.508372,rice
65,60,43,21.971994,81.899182,5.658169,227.363701,rice
93,56,42,23.85724,82.22573,7.382763,195.094831,rice
76,60,39,20.045414,80.347756,6.76624,208.581016,rice
79,42,37,24.873007,82.840226,6.587919,295.609449,rice
60,36,43,23.431219,83.063101,5.286204,219.904835,rice
78,43,42,21.323763,83.003205,7.283737,192.319754,rice
97,36,45,22.228698,81.858729,6.939084,278.079179,rice
93,47,37,21.533463,82.140041,6.500343,295.92488,rice
88,46,42,22.683191,83.463583,6.604993,194.265172,rice
60,51,36,22.696578,82.810889,6.028322,256.996476,rice
78,40,38,26.464283,83.856427,7.549874,248.225649,rice
81,45,35,26.528728,80.122675,6.158377,218.916357,rice
90,44,38,23.835095,83.883871,7.473134,241.201351,rice
93,53,38,26.929951,81.914112,7.069172,290.679378,rice
91,50,40,20.824771,84.134188,6.462392,230.224222,rice
81,53,42,23.675754,81.035693,5.177823,233.703498,rice
84,50,44,25.48592,81.406335,5.935344,182.654936,rice
82,43,38,23.286172,81.433216,5.105588,242.317063,rice
66,60,38,22.085766,83.470383,6.372576,231.736496,rice
67,58,39,25.282722,80.543728,5.453592,220.115671,rice
67,43,39,26.04372,84.969072,5.999969,186.753677,rice
61,53,43,26.403232,81.056355,6.349606,223.367188,rice
72,45,35,25.429775,82.946826,5.758506,195.357454,rice
68,57,43,26.088679,80.379799,5.706943,182.90435,rice
81,41,38,22.678461,83.728744,7.52408,200.913316,rice
77,36,37,26.884449,81.460337,6.136132,194.576656,rice
73,35,38,24.889212,81.979271,5.005307,185.946143,rice
67,47,44,26.730724,81.785968,7.868475,280.404439,rice
